@echo off
@table piarc
@mode list
@istru tag, starttime, endtime, count
10CJA00DE100.XQ20I,24-Oct-2012 11:00:00, 24-Oct-2012 12:00:00 ,1
10CJA00DE100.XQ20,24-Oct-2012 12:00:00, 24-Oct-2012 13:00:00 ,1
10CJA00DE100.XQ20I,24-Oct-2012 12:00:00, 24-Oct-2012 13:00:00 ,1
10CJA00DE100.XQ20,24-Oct-2012 13:00:00, 24-Oct-2012 14:00:00 ,1
10CJA00DE100.XQ20I,24-Oct-2012 13:00:00, 24-Oct-2012 14:00:00 ,1
10CJA00DE100.XQ20,24-Oct-2012 14:00:00, 24-Oct-2012 15:00:00 ,1
10CJA00DE100.XQ20I,24-Oct-2012 14:00:00, 24-Oct-2012 15:00:00 ,1
10CJA00DE100.XQ20,24-Oct-2012 15:00:00, 24-Oct-2012 16:00:00 ,1
10CJA00DE100.XQ20I,24-Oct-2012 15:00:00, 24-Oct-2012 16:00:00 ,1
10CJA00DE100.XQ20,24-Oct-2012 16:00:00, 24-Oct-2012 17:00:00 ,1
10CJA00DE100.XQ20I,24-Oct-2012 16:00:00, 24-Oct-2012 17:00:00 ,1
10CJA00DE100.XQ20,24-Oct-2012 17:00:00, 24-Oct-2012 18:00:00 ,1
10CJA00DE100.XQ20I,24-Oct-2012 17:00:00, 24-Oct-2012 18:00:00 ,1
10CJA00DE100.XQ20,24-Oct-2012 18:00:00, 24-Oct-2012 19:00:00 ,1
10CJA00DE100.XQ20I,24-Oct-2012 18:00:00, 24-Oct-2012 19:00:00 ,1
10CJA00DE100.XQ20,24-Oct-2012 19:00:00, 24-Oct-2012 20:00:00 ,1
10CJA00DE100.XQ20I,24-Oct-2012 19:00:00, 24-Oct-2012 20:00:00 ,1
10CJA00DE100.XQ20,24-Oct-2012 20:00:00, 24-Oct-2012 21:00:00 ,1
10CJA00DE100.XQ20I,24-Oct-2012 20:00:00, 24-Oct-2012 21:00:00 ,1
10CJA00DE100.XQ20,24-Oct-2012 21:00:00, 24-Oct-2012 22:00:00 ,1
10CJA00DE100.XQ20I,24-Oct-2012 21:00:00, 24-Oct-2012 22:00:00 ,1
10CJA00DE100.XQ20,24-Oct-2012 22:00:00, 24-Oct-2012 23:00:00 ,1
10CJA00DE100.XQ20I,24-Oct-2012 22:00:00, 24-Oct-2012 23:00:00 ,1
10CJA00DE100.XQ20,24-Oct-2012 23:00:00, 25-Oct-2012 00:00:00 ,1
10CJA00DE100.XQ20I,24-Oct-2012 23:00:00, 25-Oct-2012 00:00:00 ,1
10CJA00DE100.XQ20,25-Oct-2012 00:00:00, 25-Oct-2012 01:00:00 ,1
10CJA00DE100.XQ20I,25-Oct-2012 00:00:00, 25-Oct-2012 01:00:00 ,1
10CJA00DE100.XQ20,25-Oct-2012 01:00:00, 25-Oct-2012 02:00:00 ,1
10CJA00DE100.XQ20I,25-Oct-2012 01:00:00, 25-Oct-2012 02:00:00 ,1
10CJA00DE100.XQ20,25-Oct-2012 02:00:00, 25-Oct-2012 03:00:00 ,1
10CJA00DE100.XQ20I,25-Oct-2012 02:00:00, 25-Oct-2012 03:00:00 ,1
10CJA00DE100.XQ20,25-Oct-2012 03:00:00, 25-Oct-2012 04:00:00 ,1
10CJA00DE100.XQ20I,25-Oct-2012 03:00:00, 25-Oct-2012 04:00:00 ,1
10CJA00DE100.XQ20,25-Oct-2012 04:00:00, 25-Oct-2012 05:00:00 ,1
10CJA00DE100.XQ20I,25-Oct-2012 04:00:00, 25-Oct-2012 05:00:00 ,1
10CJA00DE100.XQ20,25-Oct-2012 05:00:00, 25-Oct-2012 06:00:00 ,1
10CJA00DE100.XQ20I,25-Oct-2012 05:00:00, 25-Oct-2012 06:00:00 ,1
10CJA00DE100.XQ20,25-Oct-2012 06:00:00, 25-Oct-2012 07:00:00 ,1
10CJA00DE100.XQ20I,25-Oct-2012 06:00:00, 25-Oct-2012 07:00:00 ,1
10CJA00DE100.XQ20,25-Oct-2012 07:00:00, 25-Oct-2012 08:00:00 ,1
10CJA00DE100.XQ20I,25-Oct-2012 07:00:00, 25-Oct-2012 08:00:00 ,1
10CJA00DE100.XQ20,25-Oct-2012 08:00:00, 25-Oct-2012 09:00:00 ,1
10CJA00DE100.XQ20I,25-Oct-2012 08:00:00, 25-Oct-2012 09:00:00 ,1
10CJA00DE100.XQ20,25-Oct-2012 09:00:00, 25-Oct-2012 10:00:00 ,1
10CJA00DE100.XQ20I,25-Oct-2012 09:00:00, 25-Oct-2012 10:00:00 ,1
10CJA00DE100.XQ20,25-Oct-2012 10:00:00, 25-Oct-2012 11:00:00 ,1
10CJA00DE100.XQ20I,25-Oct-2012 10:00:00, 25-Oct-2012 11:00:00 ,1
10CJA00DE100.XQ20,25-Oct-2012 11:00:00, 25-Oct-2012 12:00:00 ,1
10CJA00DE100.XQ20I,25-Oct-2012 11:00:00, 25-Oct-2012 12:00:00 ,1
10CJA00DE100.XQ20,25-Oct-2012 12:00:00, 25-Oct-2012 13:00:00 ,1
10CJA00DE100.XQ20I,25-Oct-2012 12:00:00, 25-Oct-2012 13:00:00 ,1
10CJA00DE100.XQ20,25-Oct-2012 13:00:00, 25-Oct-2012 14:00:00 ,1
10CJA00DE100.XQ20I,25-Oct-2012 13:00:00, 25-Oct-2012 14:00:00 ,1
10CJA00DE100.XQ20,25-Oct-2012 14:00:00, 25-Oct-2012 15:00:00 ,1
10CJA00DE100.XQ20I,25-Oct-2012 14:00:00, 25-Oct-2012 15:00:00 ,1
10CJA00DE100.XQ20,25-Oct-2012 15:00:00, 25-Oct-2012 16:00:00 ,1
10CJA00DE100.XQ20I,25-Oct-2012 15:00:00, 25-Oct-2012 16:00:00 ,1
10CJA00DE100.XQ20,25-Oct-2012 16:00:00, 25-Oct-2012 17:00:00 ,1
10CJA00DE100.XQ20I,25-Oct-2012 16:00:00, 25-Oct-2012 17:00:00 ,1
10CJA00DE100.XQ20,25-Oct-2012 17:00:00, 25-Oct-2012 18:00:00 ,1
10CJA00DE100.XQ20I,25-Oct-2012 17:00:00, 25-Oct-2012 18:00:00 ,1
10CJA00DE100.XQ20,25-Oct-2012 18:00:00, 25-Oct-2012 19:00:00 ,1
10CJA00DE100.XQ20I,25-Oct-2012 18:00:00, 25-Oct-2012 19:00:00 ,1
10CJA00DE100.XQ20,25-Oct-2012 19:00:00, 25-Oct-2012 20:00:00 ,1
10CJA00DE100.XQ20I,25-Oct-2012 19:00:00, 25-Oct-2012 20:00:00 ,1
10CJA00DE100.XQ20,25-Oct-2012 20:00:00, 25-Oct-2012 21:00:00 ,1
10CJA00DE100.XQ20I,25-Oct-2012 20:00:00, 25-Oct-2012 21:00:00 ,1
10CJA00DE100.XQ20,25-Oct-2012 21:00:00, 25-Oct-2012 22:00:00 ,1
10CJA00DE100.XQ20I,25-Oct-2012 21:00:00, 25-Oct-2012 22:00:00 ,1
10CJA00DE100.XQ20,25-Oct-2012 22:00:00, 25-Oct-2012 23:00:00 ,1
10CJA00DE100.XQ20I,25-Oct-2012 22:00:00, 25-Oct-2012 23:00:00 ,1
10CJA00DE100.XQ20,25-Oct-2012 23:00:00, 26-Oct-2012 00:00:00 ,1
10CJA00DE100.XQ20I,25-Oct-2012 23:00:00, 26-Oct-2012 00:00:00 ,1
10CJA00DE100.XQ20,26-Oct-2012 00:00:00, 26-Oct-2012 01:00:00 ,1
10CJA00DE100.XQ20I,26-Oct-2012 00:00:00, 26-Oct-2012 01:00:00 ,1
10CJA00DE100.XQ20,26-Oct-2012 01:00:00, 26-Oct-2012 02:00:00 ,1
10CJA00DE100.XQ20I,26-Oct-2012 01:00:00, 26-Oct-2012 02:00:00 ,1
10CJA00DE100.XQ20,26-Oct-2012 02:00:00, 26-Oct-2012 03:00:00 ,1
10CJA00DE100.XQ20I,26-Oct-2012 02:00:00, 26-Oct-2012 03:00:00 ,1
10CJA00DE100.XQ20,26-Oct-2012 03:00:00, 26-Oct-2012 04:00:00 ,1
10CJA00DE100.XQ20I,26-Oct-2012 03:00:00, 26-Oct-2012 04:00:00 ,1
10CJA00DE100.XQ20,26-Oct-2012 04:00:00, 26-Oct-2012 05:00:00 ,1
10CJA00DE100.XQ20I,26-Oct-2012 04:00:00, 26-Oct-2012 05:00:00 ,1
10CJA00DE100.XQ20,26-Oct-2012 05:00:00, 26-Oct-2012 06:00:00 ,1
10CJA00DE100.XQ20I,26-Oct-2012 05:00:00, 26-Oct-2012 06:00:00 ,1
10CJA00DE100.XQ20,26-Oct-2012 06:00:00, 26-Oct-2012 07:00:00 ,1
10CJA00DE100.XQ20I,26-Oct-2012 06:00:00, 26-Oct-2012 07:00:00 ,1
10CJA00DE100.XQ20,26-Oct-2012 07:00:00, 26-Oct-2012 08:00:00 ,1
10CJA00DE100.XQ20I,26-Oct-2012 07:00:00, 26-Oct-2012 08:00:00 ,1
10CJA00DE100.XQ20,26-Oct-2012 08:00:00, 26-Oct-2012 09:00:00 ,1
10CJA00DE100.XQ20I,26-Oct-2012 08:00:00, 26-Oct-2012 09:00:00 ,1
10CJA00DE100.XQ20,26-Oct-2012 09:00:00, 26-Oct-2012 10:00:00 ,1
10CJA00DE100.XQ20I,26-Oct-2012 09:00:00, 26-Oct-2012 10:00:00 ,1
10CJA00DE100.XQ20,26-Oct-2012 10:00:00, 26-Oct-2012 11:00:00 ,1
10CJA00DE100.XQ20I,26-Oct-2012 10:00:00, 26-Oct-2012 11:00:00 ,1
10CJA00DE100.XQ20,26-Oct-2012 11:00:00, 26-Oct-2012 12:00:00 ,1
10CJA00DE100.XQ20I,26-Oct-2012 11:00:00, 26-Oct-2012 12:00:00 ,1
10CJA00DE100.XQ20,26-Oct-2012 12:00:00, 26-Oct-2012 13:00:00 ,1
10CJA00DE100.XQ20I,26-Oct-2012 12:00:00, 26-Oct-2012 13:00:00 ,1
10CJA00DE100.XQ20,26-Oct-2012 13:00:00, 26-Oct-2012 14:00:00 ,1
10CJA00DE100.XQ20I,26-Oct-2012 13:00:00, 26-Oct-2012 14:00:00 ,1
10CJA00DE100.XQ20,26-Oct-2012 14:00:00, 26-Oct-2012 15:00:00 ,1
10CJA00DE100.XQ20I,26-Oct-2012 14:00:00, 26-Oct-2012 15:00:00 ,1
10CJA00DE100.XQ20,26-Oct-2012 15:00:00, 26-Oct-2012 16:00:00 ,1
10CJA00DE100.XQ20I,26-Oct-2012 15:00:00, 26-Oct-2012 16:00:00 ,1
10CJA00DE100.XQ20,26-Oct-2012 16:00:00, 26-Oct-2012 17:00:00 ,1
10CJA00DE100.XQ20I,26-Oct-2012 16:00:00, 26-Oct-2012 17:00:00 ,1
10CJA00DE100.XQ20,26-Oct-2012 17:00:00, 26-Oct-2012 18:00:00 ,1
10CJA00DE100.XQ20I,26-Oct-2012 17:00:00, 26-Oct-2012 18:00:00 ,1
10CJA00DE100.XQ20,26-Oct-2012 18:00:00, 26-Oct-2012 19:00:00 ,1
10CJA00DE100.XQ20I,26-Oct-2012 18:00:00, 26-Oct-2012 19:00:00 ,1
10CJA00DE100.XQ20,26-Oct-2012 19:00:00, 26-Oct-2012 20:00:00 ,1
10CJA00DE100.XQ20I,26-Oct-2012 19:00:00, 26-Oct-2012 20:00:00 ,1
10CJA00DE100.XQ20,26-Oct-2012 20:00:00, 26-Oct-2012 21:00:00 ,1
10CJA00DE100.XQ20I,26-Oct-2012 20:00:00, 26-Oct-2012 21:00:00 ,1
10CJA00DE100.XQ20,26-Oct-2012 21:00:00, 26-Oct-2012 22:00:00 ,1
10CJA00DE100.XQ20I,26-Oct-2012 21:00:00, 26-Oct-2012 22:00:00 ,1
10CJA00DE100.XQ20,26-Oct-2012 22:00:00, 26-Oct-2012 23:00:00 ,1
10CJA00DE100.XQ20I,26-Oct-2012 22:00:00, 26-Oct-2012 23:00:00 ,1
10CJA00DE100.XQ20,26-Oct-2012 23:00:00, 27-Oct-2012 00:00:00 ,1
10CJA00DE100.XQ20I,26-Oct-2012 23:00:00, 27-Oct-2012 00:00:00 ,1
10CJA00DE100.XQ20,27-Oct-2012 00:00:00, 27-Oct-2012 01:00:00 ,1
10CJA00DE100.XQ20I,27-Oct-2012 00:00:00, 27-Oct-2012 01:00:00 ,1
10CJA00DE100.XQ20,27-Oct-2012 01:00:00, 27-Oct-2012 02:00:00 ,1
10CJA00DE100.XQ20I,27-Oct-2012 01:00:00, 27-Oct-2012 02:00:00 ,1
10CJA00DE100.XQ20,27-Oct-2012 02:00:00, 27-Oct-2012 03:00:00 ,1
10CJA00DE100.XQ20I,27-Oct-2012 02:00:00, 27-Oct-2012 03:00:00 ,1
10CJA00DE100.XQ20,27-Oct-2012 03:00:00, 27-Oct-2012 04:00:00 ,1
10CJA00DE100.XQ20I,27-Oct-2012 03:00:00, 27-Oct-2012 04:00:00 ,1
10CJA00DE100.XQ20,27-Oct-2012 04:00:00, 27-Oct-2012 05:00:00 ,1
10CJA00DE100.XQ20I,27-Oct-2012 04:00:00, 27-Oct-2012 05:00:00 ,1
10CJA00DE100.XQ20,27-Oct-2012 05:00:00, 27-Oct-2012 06:00:00 ,1
10CJA00DE100.XQ20I,27-Oct-2012 05:00:00, 27-Oct-2012 06:00:00 ,1
10CJA00DE100.XQ20,27-Oct-2012 06:00:00, 27-Oct-2012 07:00:00 ,1
10CJA00DE100.XQ20I,27-Oct-2012 06:00:00, 27-Oct-2012 07:00:00 ,1
10CJA00DE100.XQ20,27-Oct-2012 07:00:00, 27-Oct-2012 08:00:00 ,1
10CJA00DE100.XQ20I,27-Oct-2012 07:00:00, 27-Oct-2012 08:00:00 ,1
10CJA00DE100.XQ20,27-Oct-2012 08:00:00, 27-Oct-2012 09:00:00 ,1
10CJA00DE100.XQ20I,27-Oct-2012 08:00:00, 27-Oct-2012 09:00:00 ,1
10CJA00DE100.XQ20,27-Oct-2012 09:00:00, 27-Oct-2012 10:00:00 ,1
10CJA00DE100.XQ20I,27-Oct-2012 09:00:00, 27-Oct-2012 10:00:00 ,1
10CJA00DE100.XQ20,27-Oct-2012 10:00:00, 27-Oct-2012 11:00:00 ,1
10CJA00DE100.XQ20I,27-Oct-2012 10:00:00, 27-Oct-2012 11:00:00 ,1
10CJA00DE100.XQ20,27-Oct-2012 11:00:00, 27-Oct-2012 12:00:00 ,1
10CJA00DE100.XQ20I,27-Oct-2012 11:00:00, 27-Oct-2012 12:00:00 ,1
10CJA00DE100.XQ20,27-Oct-2012 12:00:00, 27-Oct-2012 13:00:00 ,1
10CJA00DE100.XQ20I,27-Oct-2012 12:00:00, 27-Oct-2012 13:00:00 ,1
10CJA00DE100.XQ20,27-Oct-2012 13:00:00, 27-Oct-2012 14:00:00 ,1
10CJA00DE100.XQ20I,27-Oct-2012 13:00:00, 27-Oct-2012 14:00:00 ,1
10CJA00DE100.XQ20,27-Oct-2012 14:00:00, 27-Oct-2012 15:00:00 ,1
10CJA00DE100.XQ20I,27-Oct-2012 14:00:00, 27-Oct-2012 15:00:00 ,1
10CJA00DE100.XQ20,27-Oct-2012 15:00:00, 27-Oct-2012 16:00:00 ,1
10CJA00DE100.XQ20I,27-Oct-2012 15:00:00, 27-Oct-2012 16:00:00 ,1
10CJA00DE100.XQ20,27-Oct-2012 16:00:00, 27-Oct-2012 17:00:00 ,1
10CJA00DE100.XQ20I,27-Oct-2012 16:00:00, 27-Oct-2012 17:00:00 ,1
10CJA00DE100.XQ20,27-Oct-2012 17:00:00, 27-Oct-2012 18:00:00 ,1
10CJA00DE100.XQ20I,27-Oct-2012 17:00:00, 27-Oct-2012 18:00:00 ,1
10CJA00DE100.XQ20,27-Oct-2012 18:00:00, 27-Oct-2012 19:00:00 ,1
10CJA00DE100.XQ20I,27-Oct-2012 18:00:00, 27-Oct-2012 19:00:00 ,1
10CJA00DE100.XQ20,27-Oct-2012 19:00:00, 27-Oct-2012 20:00:00 ,1
10CJA00DE100.XQ20I,27-Oct-2012 19:00:00, 27-Oct-2012 20:00:00 ,1
10CJA00DE100.XQ20,27-Oct-2012 20:00:00, 27-Oct-2012 21:00:00 ,1
10CJA00DE100.XQ20I,27-Oct-2012 20:00:00, 27-Oct-2012 21:00:00 ,1
10CJA00DE100.XQ20,27-Oct-2012 21:00:00, 27-Oct-2012 22:00:00 ,1
10CJA00DE100.XQ20I,27-Oct-2012 21:00:00, 27-Oct-2012 22:00:00 ,1
10CJA00DE100.XQ20,27-Oct-2012 22:00:00, 27-Oct-2012 23:00:00 ,1
10CJA00DE100.XQ20I,27-Oct-2012 22:00:00, 27-Oct-2012 23:00:00 ,1
10CJA00DE100.XQ20,27-Oct-2012 23:00:00, 28-Oct-2012 00:00:00 ,1
10CJA00DE100.XQ20I,27-Oct-2012 23:00:00, 28-Oct-2012 00:00:00 ,1
10CJA00DE100.XQ20,28-Oct-2012 00:00:00, 28-Oct-2012 01:00:00 ,1
10CJA00DE100.XQ20I,28-Oct-2012 00:00:00, 28-Oct-2012 01:00:00 ,1
10CJA00DE100.XQ20,28-Oct-2012 01:00:00, 28-Oct-2012 02:00:00 ,1
10CJA00DE100.XQ20I,28-Oct-2012 01:00:00, 28-Oct-2012 02:00:00 ,1
10CJA00DE100.XQ20,28-Oct-2012 02:00:00, 28-Oct-2012 02:00:00 ,1
10CJA00DE100.XQ20I,28-Oct-2012 02:00:00, 28-Oct-2012 02:00:00 ,1
10CJA00DE100.XQ20,28-Oct-2012 02:00:00, 28-Oct-2012 03:00:00 ,1
10CJA00DE100.XQ20I,28-Oct-2012 02:00:00, 28-Oct-2012 03:00:00 ,1
10CJA00DE100.XQ20,28-Oct-2012 03:00:00, 28-Oct-2012 04:00:00 ,1
10CJA00DE100.XQ20I,28-Oct-2012 03:00:00, 28-Oct-2012 04:00:00 ,1
10CJA00DE100.XQ20,28-Oct-2012 04:00:00, 28-Oct-2012 05:00:00 ,1
10CJA00DE100.XQ20I,28-Oct-2012 04:00:00, 28-Oct-2012 05:00:00 ,1
10CJA00DE100.XQ20,28-Oct-2012 05:00:00, 28-Oct-2012 06:00:00 ,1
10CJA00DE100.XQ20I,28-Oct-2012 05:00:00, 28-Oct-2012 06:00:00 ,1
10CJA00DE100.XQ20,28-Oct-2012 06:00:00, 28-Oct-2012 07:00:00 ,1
10CJA00DE100.XQ20I,28-Oct-2012 06:00:00, 28-Oct-2012 07:00:00 ,1
10CJA00DE100.XQ20,28-Oct-2012 07:00:00, 28-Oct-2012 08:00:00 ,1
10CJA00DE100.XQ20I,28-Oct-2012 07:00:00, 28-Oct-2012 08:00:00 ,1
10CJA00DE100.XQ20,28-Oct-2012 08:00:00, 28-Oct-2012 09:00:00 ,1
10CJA00DE100.XQ20I,28-Oct-2012 08:00:00, 28-Oct-2012 09:00:00 ,1
10CJA00DE100.XQ20,28-Oct-2012 09:00:00, 28-Oct-2012 10:00:00 ,1
10CJA00DE100.XQ20I,28-Oct-2012 09:00:00, 28-Oct-2012 10:00:00 ,1
10CJA00DE100.XQ20,28-Oct-2012 10:00:00, 28-Oct-2012 11:00:00 ,1
10CJA00DE100.XQ20I,28-Oct-2012 10:00:00, 28-Oct-2012 11:00:00 ,1
10CJA00DE100.XQ20,28-Oct-2012 11:00:00, 28-Oct-2012 12:00:00 ,1
10CJA00DE100.XQ20I,28-Oct-2012 11:00:00, 28-Oct-2012 12:00:00 ,1
10CJA00DE100.XQ20,28-Oct-2012 12:00:00, 28-Oct-2012 13:00:00 ,1
10CJA00DE100.XQ20I,28-Oct-2012 12:00:00, 28-Oct-2012 13:00:00 ,1
10CJA00DE100.XQ20,28-Oct-2012 13:00:00, 28-Oct-2012 14:00:00 ,1
10CJA00DE100.XQ20I,28-Oct-2012 13:00:00, 28-Oct-2012 14:00:00 ,1
10CJA00DE100.XQ20,28-Oct-2012 14:00:00, 28-Oct-2012 15:00:00 ,1
10CJA00DE100.XQ20I,28-Oct-2012 14:00:00, 28-Oct-2012 15:00:00 ,1
10CJA00DE100.XQ20,28-Oct-2012 15:00:00, 28-Oct-2012 16:00:00 ,1
10CJA00DE100.XQ20I,28-Oct-2012 15:00:00, 28-Oct-2012 16:00:00 ,1
10CJA00DE100.XQ20,28-Oct-2012 16:00:00, 28-Oct-2012 17:00:00 ,1
10CJA00DE100.XQ20I,28-Oct-2012 16:00:00, 28-Oct-2012 17:00:00 ,1
10CJA00DE100.XQ20,28-Oct-2012 17:00:00, 28-Oct-2012 18:00:00 ,1
10CJA00DE100.XQ20I,28-Oct-2012 17:00:00, 28-Oct-2012 18:00:00 ,1
10CJA00DE100.XQ20,28-Oct-2012 18:00:00, 28-Oct-2012 19:00:00 ,1
10CJA00DE100.XQ20I,28-Oct-2012 18:00:00, 28-Oct-2012 19:00:00 ,1
10CJA00DE100.XQ20,28-Oct-2012 19:00:00, 28-Oct-2012 20:00:00 ,1
10CJA00DE100.XQ20I,28-Oct-2012 19:00:00, 28-Oct-2012 20:00:00 ,1
10CJA00DE100.XQ20,28-Oct-2012 20:00:00, 28-Oct-2012 21:00:00 ,1
10CJA00DE100.XQ20I,28-Oct-2012 20:00:00, 28-Oct-2012 21:00:00 ,1
10CJA00DE100.XQ20,28-Oct-2012 21:00:00, 28-Oct-2012 22:00:00 ,1
10CJA00DE100.XQ20I,28-Oct-2012 21:00:00, 28-Oct-2012 22:00:00 ,1
10CJA00DE100.XQ20,28-Oct-2012 22:00:00, 28-Oct-2012 23:00:00 ,1
10CJA00DE100.XQ20I,28-Oct-2012 22:00:00, 28-Oct-2012 23:00:00 ,1
10CJA00DE100.XQ20,28-Oct-2012 23:00:00, 29-Oct-2012 00:00:00 ,1
10CJA00DE100.XQ20I,28-Oct-2012 23:00:00, 29-Oct-2012 00:00:00 ,1
10CJA00DE100.XQ20,29-Oct-2012 00:00:00, 29-Oct-2012 01:00:00 ,1
10CJA00DE100.XQ20I,29-Oct-2012 00:00:00, 29-Oct-2012 01:00:00 ,1
10CJA00DE100.XQ20,29-Oct-2012 01:00:00, 29-Oct-2012 02:00:00 ,1
10CJA00DE100.XQ20I,29-Oct-2012 01:00:00, 29-Oct-2012 02:00:00 ,1
10CJA00DE100.XQ20,29-Oct-2012 02:00:00, 29-Oct-2012 03:00:00 ,1
10CJA00DE100.XQ20I,29-Oct-2012 02:00:00, 29-Oct-2012 03:00:00 ,1
10CJA00DE100.XQ20,29-Oct-2012 03:00:00, 29-Oct-2012 04:00:00 ,1
10CJA00DE100.XQ20I,29-Oct-2012 03:00:00, 29-Oct-2012 04:00:00 ,1
10CJA00DE100.XQ20,29-Oct-2012 04:00:00, 29-Oct-2012 05:00:00 ,1
10CJA00DE100.XQ20I,29-Oct-2012 04:00:00, 29-Oct-2012 05:00:00 ,1
10CJA00DE100.XQ20,29-Oct-2012 05:00:00, 29-Oct-2012 06:00:00 ,1
10CJA00DE100.XQ20I,29-Oct-2012 05:00:00, 29-Oct-2012 06:00:00 ,1
10CJA00DE100.XQ20,29-Oct-2012 06:00:00, 29-Oct-2012 07:00:00 ,1
10CJA00DE100.XQ20I,29-Oct-2012 06:00:00, 29-Oct-2012 07:00:00 ,1
10CJA00DE100.XQ20,29-Oct-2012 07:00:00, 29-Oct-2012 08:00:00 ,1
10CJA00DE100.XQ20I,29-Oct-2012 07:00:00, 29-Oct-2012 08:00:00 ,1
10CJA00DE100.XQ20,29-Oct-2012 08:00:00, 29-Oct-2012 09:00:00 ,1
10CJA00DE100.XQ20I,29-Oct-2012 08:00:00, 29-Oct-2012 09:00:00 ,1
10CJA00DE100.XQ20,29-Oct-2012 09:00:00, 29-Oct-2012 10:00:00 ,1
10CJA00DE100.XQ20I,29-Oct-2012 09:00:00, 29-Oct-2012 10:00:00 ,1
10CJA00DE100.XQ20,29-Oct-2012 10:00:00, 29-Oct-2012 11:00:00 ,1
10CJA00DE100.XQ20I,29-Oct-2012 10:00:00, 29-Oct-2012 11:00:00 ,1
10CJA00DE100.XQ20,29-Oct-2012 11:00:00, 29-Oct-2012 12:00:00 ,1
10CJA00DE100.XQ20I,29-Oct-2012 11:00:00, 29-Oct-2012 12:00:00 ,1
10CJA00DE100.XQ20,29-Oct-2012 12:00:00, 29-Oct-2012 13:00:00 ,1
10CJA00DE100.XQ20I,29-Oct-2012 12:00:00, 29-Oct-2012 13:00:00 ,1
10CJA00DE100.XQ20,29-Oct-2012 13:00:00, 29-Oct-2012 14:00:00 ,1
10CJA00DE100.XQ20I,29-Oct-2012 13:00:00, 29-Oct-2012 14:00:00 ,1
10CJA00DE100.XQ20,29-Oct-2012 14:00:00, 29-Oct-2012 15:00:00 ,1
10CJA00DE100.XQ20I,29-Oct-2012 14:00:00, 29-Oct-2012 15:00:00 ,1
10CJA00DE100.XQ20,29-Oct-2012 15:00:00, 29-Oct-2012 16:00:00 ,1
10CJA00DE100.XQ20I,29-Oct-2012 15:00:00, 29-Oct-2012 16:00:00 ,1
10CJA00DE100.XQ20,29-Oct-2012 16:00:00, 29-Oct-2012 17:00:00 ,1
10CJA00DE100.XQ20I,29-Oct-2012 16:00:00, 29-Oct-2012 17:00:00 ,1
10CJA00DE100.XQ20,29-Oct-2012 17:00:00, 29-Oct-2012 18:00:00 ,1
10CJA00DE100.XQ20I,29-Oct-2012 17:00:00, 29-Oct-2012 18:00:00 ,1
10CJA00DE100.XQ20,29-Oct-2012 18:00:00, 29-Oct-2012 19:00:00 ,1
10CJA00DE100.XQ20I,29-Oct-2012 18:00:00, 29-Oct-2012 19:00:00 ,1
10CJA00DE100.XQ20,29-Oct-2012 19:00:00, 29-Oct-2012 20:00:00 ,1
10CJA00DE100.XQ20I,29-Oct-2012 19:00:00, 29-Oct-2012 20:00:00 ,1
10CJA00DE100.XQ20,29-Oct-2012 20:00:00, 29-Oct-2012 21:00:00 ,1
10CJA00DE100.XQ20I,29-Oct-2012 20:00:00, 29-Oct-2012 21:00:00 ,1
10CJA00DE100.XQ20,29-Oct-2012 21:00:00, 29-Oct-2012 22:00:00 ,1
10CJA00DE100.XQ20I,29-Oct-2012 21:00:00, 29-Oct-2012 22:00:00 ,1
10CJA00DE100.XQ20,29-Oct-2012 22:00:00, 29-Oct-2012 23:00:00 ,1
10CJA00DE100.XQ20I,29-Oct-2012 22:00:00, 29-Oct-2012 23:00:00 ,1
10CJA00DE100.XQ20,29-Oct-2012 23:00:00, 30-Oct-2012 00:00:00 ,1
10CJA00DE100.XQ20I,29-Oct-2012 23:00:00, 30-Oct-2012 00:00:00 ,1
10CJA00DE100.XQ20,30-Oct-2012 00:00:00, 30-Oct-2012 01:00:00 ,1
10CJA00DE100.XQ20I,30-Oct-2012 00:00:00, 30-Oct-2012 01:00:00 ,1
10CJA00DE100.XQ20,30-Oct-2012 01:00:00, 30-Oct-2012 02:00:00 ,1
10CJA00DE100.XQ20I,30-Oct-2012 01:00:00, 30-Oct-2012 02:00:00 ,1
10CJA00DE100.XQ20,30-Oct-2012 02:00:00, 30-Oct-2012 03:00:00 ,1
10CJA00DE100.XQ20I,30-Oct-2012 02:00:00, 30-Oct-2012 03:00:00 ,1
10CJA00DE100.XQ20,30-Oct-2012 03:00:00, 30-Oct-2012 04:00:00 ,1
10CJA00DE100.XQ20I,30-Oct-2012 03:00:00, 30-Oct-2012 04:00:00 ,1
10CJA00DE100.XQ20,30-Oct-2012 04:00:00, 30-Oct-2012 05:00:00 ,1
10CJA00DE100.XQ20I,30-Oct-2012 04:00:00, 30-Oct-2012 05:00:00 ,1
10CJA00DE100.XQ20,30-Oct-2012 05:00:00, 30-Oct-2012 06:00:00 ,1
10CJA00DE100.XQ20I,30-Oct-2012 05:00:00, 30-Oct-2012 06:00:00 ,1
10CJA00DE100.XQ20,30-Oct-2012 06:00:00, 30-Oct-2012 07:00:00 ,1
10CJA00DE100.XQ20I,30-Oct-2012 06:00:00, 30-Oct-2012 07:00:00 ,1
10CJA00DE100.XQ20,30-Oct-2012 07:00:00, 30-Oct-2012 08:00:00 ,1
